Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-Depth (m);DVL -Altitude (m);DVL -Water Column (m);DVL-FixType;DVL-FixQuality;DVL-Temperature;Conductivity (mmhos/cm);Temperature (c);Salinity (ppt);Sound Speed (m/s);Date m/d/y   ;Time hh:mm:ss;Temp C;SpCond mS/cm;Sal ppt;Depth feet;pH;pH mV;Turbid+ NTU;Chl ug/L;BGA-PC cells/mL;ODOsat %;ODO mg/L;Battery volts;ROSEM Command Type;
37.237137172615;-107.911753702281;11:56:42.36;6/11/2019;12;2.501;270.98;9.1917861322305;0.71;260.5;270.35;4.37;8.4;17.4;.00;6.32;6.32;82;62;441.0;15.5;-3.9;D;459.2;108;44.321;2.5;2.5;192;269.5;-107.91225433;37.23713372;0;0;1;N;0.3819726;83;83;11;119;119;268.3536;0;9999.99;6.35;6.477;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;11:42:02;17.01;0.462;0.22;-6.401;8.73;-99.1;-0.6;-4.6;-5499;85.8;8.28;12.4;;
37.2371374130247;-107.911768392039;11:56:43.36;6/11/2019;12;2.5;270.61;9.1917861322305;0.71;260;269.83;4.06;7.55;17.4;.00;6.27;6.27;82;62;441.0;15.5;-3.9;D;459.2;108;43.021;2.5;2.51;192;269.45;-107.91225433;37.23713372;0;0;1;N;0.4090362;81;81;11;119;119;267.9352;0;9999.99;6.30;6.427;2;9;17.4;0;17.3999996185303;0.22;1474.32195;06/11/19;11:42:02;17.01;0.462;0.22;-6.401;8.73;-99.1;-0.6;-4.6;-5499;85.8;8.28;12.4;;
37.237137458634;-107.91178313583;11:56:44.36;6/11/2019;12;2.492;270.32;9.1917861322305;0.71;261.5;271.37;4.68;7.6;17.4;.00;6.19;6.19;82;62;441.0;15.5;-3.9;D;459.2;108;41.715;2.5;2.51;192;269.43;-107.91225433;37.23713372;0;0;1;N;0.4098309;85;85;11;111;111;267.4887;0;9999.99;6.23;6.357;2;9;17.4;0;17.3999996185303;0.22;1474.32198;06/11/19;11:42:03;17.02;0.463;0.22;-6.401;8.73;-99.2;0.1;-4.5;-3245;85.8;8.28;12.7;;
37.2371374106394;-107.911796946775;11:56:45.36;6/11/2019;12;2.497;270.12;9.1917861322305;0.71;259.9;269.73;3.99;8.4;17.4;.00;6.15;6.15;82;62;441.0;15.5;-3.9;D;459.2;108;40.493;2.5;2.51;192;269.42;-107.91225433;37.23713372;0;0;1;N;0.4108146;79;79;11;119;119;267.0623;0;9999.99;6.18;6.307;2;9;17.4;0;17.3999996185303;0.22;1474.32204;06/11/19;11:42:05;17.01;0.463;0.22;-6.400;8.73;-99.4;0.4;-4.8;-1746;85.8;8.28;12.5;;
37.2371373689893;-107.911811653595;11:56:46.36;6/11/2019;12;2.489;269.87;9.1917861322305;0.71;260.9;270.76;4.21;7.82;17.4;.00;6.14;6.14;82;58;441.0;15.5;-3.7;D;486.9;108;39.191;2.5;2.49;192;269.41;-107.91225433;37.23713372;0;0;1;N;0.4004307;82;82;11;113;113;267.1348;0;9999.99;6.18;6.307;2;9;17.4;0;17.3999996185303;0.22;1474.32204;06/11/19;11:42:05;17.01;0.463;0.22;-6.400;8.73;-99.4;0.4;-4.8;-1746;85.8;8.28;12.5;;
37.2371372750652;-107.911826857927;11:56:47.36;6/11/2019;12;2.474;270.42;9.1917861322305;0.71;259;268.8;3.23;7.49;17.4;.00;6.14;6.14;82;58;441.0;15.5;-3.7;D;486.9;108;37.845;2.5;2.48;192;269.4;-107.91225433;37.23713372;0;0;1;N;0.3964798;76;76;11;120;120;267.163;0;9999.99;6.17;6.297;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;11:42:06;17.01;0.462;0.22;-6.410;8.73;-99.3;-0.5;-3.3;-2516;85.7;8.28;12.3;;
37.23713759321;-107.911840697414;11:56:48.38;6/11/2019;12;2.505;270.65;9.1917861322305;0.71;260.2;270.04;4.01;8.4;17.4;.00;6.10;6.10;82;58;441.0;15.5;-3.7;D;486.9;108;36.620;2.5;2.49;192;269.33;-107.91225433;37.23713372;0;0;1;N;0.4271612;81;81;11;115;115;266.9437;0;9999.99;6.14;6.267;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;11:42:08;17.02;0.462;0.22;-6.400;8.73;-99.4;-1.0;-2.9;-2350;85.7;8.27;12.7;;
37.2371373894213;-107.911854987112;11:56:49.39;6/11/2019;12;2.502;270.22;9.1917861322305;0.71;259.3;269.11;3.62;8.8;17.4;.00;6.11;6.11;82;58;440.9;15.5;-3.7;D;486.7;108;35.355;2.5;2.49;192;269.34;-107.91225433;37.23713372;0;0;1;N;0.4086308;78;78;11;119;119;267.076;0;9999.99;6.14;6.267;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;11:42:08;17.02;0.462;0.22;-6.400;8.73;-99.4;-1.0;-2.9;-2350;85.7;8.27;12.7;;
37.2371372016437;-107.911869601759;11:56:50.41;6/11/2019;12;2.481;269.95;9.1917861322305;0.71;259.4;269.21;3.72;7.58;17.4;.00;6.08;6.08;82;58;440.9;15.5;-3.7;D;486.7;108;34.061;2.5;2.5;192;269.35;-107.91225433;37.23713372;0;0;1;N;0.3834283;83;83;11;114;114;267.2562;0;9999.99;6.12;6.247;2;9;17.4;0;17.3999996185303;0.22;1474.32187;06/11/19;11:42:09;17.02;0.462;0.22;-6.408;8.73;-99.4;0.8;-6.1;-3393;85.7;8.27;12.5;;
37.2371372491321;-107.91188409371;11:56:51.41;6/11/2019;12;2.481;270.28;9.1917861322305;0.71;259.7;269.52;4.02;8.2;17.4;.00;6.07;6.07;82;58;440.9;15.5;-3.7;D;486.7;108;32.778;2.5;2.5;192;269.31;-107.91225433;37.23713372;0;0;1;N;0.3920286;81;81;11;118;118;267.1948;0;9999.99;6.10;6.227;2;9;17.4;0;17.3999996185303;0.22;1474.32184;06/11/19;11:42:11;17.02;0.463;0.22;-6.404;8.73;-99.2;-0.1;-4.4;302;85.7;8.27;12.6;;
37.2371375072771;-107.911899485378;11:56:52.42;6/11/2019;12;2.493;270.01;9.1917861322305;0.71;259.5;269.32;3.36;6.6;17.4;.00;6.08;6.08;82;58;440.9;15.5;-3.7;D;486.7;108;31.416;2.5;2.5;192;269.23;-107.91225433;37.23713372;0;0;1;N;0.4198052;77;77;11;119;119;266.9965;0;9999.99;6.12;6.247;2;9;17.4;0;17.3999996185303;0.22;1474.32184;06/11/19;11:42:11;17.02;0.463;0.22;-6.404;8.73;-99.2;-0.1;-4.4;302;85.7;8.27;12.6;;
37.2371373833177;-107.91191469785;11:56:53.44;6/11/2019;12;2.477;269.79;9.1917861322305;0.71;259.8;269.63;3.99;8;17.4;.00;6.05;6.05;82;59;440.8;15.5;-3.7;D;482.9;108;30.069;2.5;2.51;192;269.22;-107.91225433;37.23713372;0;0;1;N;0.4090573;77;77;11;123;123;267.0733;0;9999.99;6.08;6.207;2;9;17.4;0;17.3999996185303;0.22;1474.32197;06/11/19;11:42:12;17.02;0.463;0.22;-6.411;8.73;-99.2;-1.2;-2.2;-2661;85.7;8.26;12.6;;
37.2371375975208;-107.911930336307;11:56:54.44;6/11/2019;12;2.519;270.05;9.1917861322305;0.71;257.9;267.67;3.27;9;17.4;.00;6.03;6.03;82;59;440.8;15.5;-3.7;D;482.9;108;28.685;2.5;2.52;192;269.14;-107.91225433;37.23713372;0;0;1;N;0.4333268;77;77;11;124;124;266.8998;0;9999.99;6.07;6.197;2;9;17.4;0;17.3999996185303;0.22;1474.3218;06/11/19;11:42:13;17.03;0.463;0.22;-6.385;8.73;-99.0;0.3;-4.6;-4183;85.6;8.26;12.6;;
37.2371376577386;-107.911944064343;11:56:55.44;6/11/2019;12;2.505;269.87;9.1917861322305;0.71;259.6;269.42;3.9;7.46;17.4;.00;6.02;6.03;82;59;440.8;15.5;-3.7;D;482.9;108;27.470;2.5;2.51;192;269.09;-107.91225433;37.23713372;0;0;1;N;0.4363127;80;80;11;116;116;266.8786;0;9999.99;6.06;6.187;2;9;17.4;0;17.3999996185303;0.22;1474.32212;06/11/19;11:42:14;17.03;0.463;0.22;-6.399;8.73;-99.3;-1.2;-3.4;-3111;85.7;8.26;12.4;;
37.2371374243311;-107.911958818809;11:56:56.44;6/11/2019;12;2.5;270.24;9.1917861322305;0.71;258;267.77;3.46;8.1;17.4;.00;6.03;6.03;82;58;440.8;15.5;-3.7;D;485.8;108;26.164;2.5;2.53;192;269.1;-107.91225433;37.23713372;0;0;1;N;0.4141808;80;80;11;121;121;267.0367;0;9999.99;6.06;6.187;2;9;17.4;0;17.3999996185303;0.22;1474.3219;06/11/19;11:42:16;17.04;0.463;0.22;-6.403;8.74;-99.6;0.5;-4.3;451;85.7;8.26;12.7;;
37.237137728024;-107.911973727913;11:56:57.44;6/11/2019;12;2.499;270.14;9.1917861322305;0.71;260.5;270.35;4.27;7.39;17.3;.00;5.99;5.99;82;58;440.8;15.5;-3.7;D;485.8;108;24.845;2.5;2.53;192;268.97;-107.91225433;37.23713372;0;0;1;N;0.4407187;83;83;11;113;113;266.8471;0;9999.99;6.03;6.157;2;9;17.4;0;17.3999996185303;0.22;1474.32185;06/11/19;11:42:17;17.04;0.463;0.22;-6.408;8.73;-99.4;-0.5;-2.1;-3789;85.7;8.26;12.4;;
37.2371373008262;-107.911987912733;11:56:58.44;6/11/2019;12;2.51;269.63;9.1917861322305;0.71;258.4;268.19;3.39;7.87;17.4;.00;5.98;5.98;82;58;440.8;15.5;-3.7;D;485.8;108;23.588;2.5;2.51;192;269.03;-107.91225433;37.23713372;0;0;1;N;0.4002954;77;77;11;123;123;267.1358;0;9999.99;6.01;6.137;2;9;17.4;0;17.3999996185303;0.22;1474.32185;06/11/19;11:42:17;17.04;0.463;0.22;-6.408;8.73;-99.4;-0.5;-2.1;-3789;85.7;8.26;12.4;;
37.2371373501646;-107.91200308836;11:56:59.45;6/11/2019;12;2.484;269.66;9.1917861322305;0.71;259;268.8;3.8;8.2;17.4;.00;5.98;5.98;82;58;440.8;15.5;-3.7;D;485.8;108;22.245;2.5;2.5;192;268.96;-107.91225433;37.23713372;0;0;1;N;0.4030161;80;80;11;120;120;267.1164;0;9999.99;6.01;6.137;2;9;17.4;0;17.3999996185303;0.22;1474.32193;06/11/19;11:42:18;17.04;0.463;0.22;-6.398;8.73;-99.2;0.2;-6.8;-1196;85.6;8.26;12.4;;
37.2371373845798;-107.91201663191;11:57:00.45;6/11/2019;12;2.529;269.61;9.1917861322305;0.71;261.1;270.96;4.48;7.83;17.4;.00;5.99;5.99;82;58;440.7;15.5;-3.7;D;484.4;108;21.047;2.5;2.49;192;268.89;-107.91225433;37.23713372;0;0;1;N;0.40245;84;84;11;112;112;267.1204;0;9999.99;6.02;6.147;2;9;17.4;0;17.3999996185303;0.22;1474.32182;06/11/19;11:42:20;17.06;0.462;0.22;-6.405;8.73;-99.4;-0.5;-4.3;-531;85.6;8.25;12.7;;
37.2371373831703;-107.91203050107;11:57:01.47;6/11/2019;12;2.508;269.4;9.1917861322305;0.71;259.9;269.73;3.91;7.46;17.3;.00;5.97;5.97;82;58;440.7;15.5;-3.7;D;484.4;108;19.819;2.5;2.52;192;268.82;-107.91225433;37.23713372;0;0;1;N;0.4044455;80;80;11;117;117;267.1062;0;9999.99;6.00;6.127;2;9;17.4;0;17.3999996185303;0.22;1474.32182;06/11/19;11:42:20;17.06;0.462;0.22;-6.405;8.73;-99.4;-0.5;-4.3;-531;85.6;8.25;12.7;;
37.2371372952861;-107.91204743745;11:57:02.48;6/11/2019;12;2.501;270.12;9.1917861322305;0.71;260.2;270.04;3.88;7.74;17.4;.00;5.97;5.97;82;58;440.7;15.5;-3.7;D;484.4;108;18.320;2.5;2.5;192;268.76;-107.91225433;37.23713372;0;0;1;N;0.3959715;80;80;11;116;116;267.1667;0;9999.99;6.00;6.127;2;9;17.4;0;17.3999996185303;0.22;1474.32198;06/11/19;11:42:22;17.07;0.463;0.22;-6.410;8.73;-99.4;-0.8;-3.2;-3899;85.6;8.25;12.4;;
37.2371373885867;-107.912062346433;11:57:03.52;6/11/2019;12;2.531;270.31;9.1917861322305;0.71;261.5;271.37;4.61;7.49;17.4;.00;5.99;5.99;82;58;440.7;15.5;-3.7;D;484.3;108;17.000;2.5;2.54;192;268.63;-107.91225433;37.23713372;0;0;1;N;0.4006329;85;85;11;110;110;267.1334;0;9999.99;6.02;6.147;2;9;17.4;0;17.3999996185303;0.22;1474.32196;06/11/19;11:42:23;17.07;0.462;0.22;-6.410;8.73;-99.0;-0.7;-6.4;-3498;85.6;8.25;12.5;;
37.2371376423969;-107.912075374075;11:57:04.53;6/11/2019;12;2.51;270.08;9.1917861322305;0.71;260.4;270.24;4.08;8.1;17.4;.00;5.99;5.99;82;58;440.7;15.5;-3.7;D;484.3;108;15.849;2.5;2.56;192;268.42;-107.91225433;37.23713372;0;0;1;N;0.4292997;81;81;11;114;114;266.9286;0;9999.99;6.02;6.147;2;9;17.4;0;17.3999996185303;0.22;1474.32213;06/11/19;11:42:24;17.07;0.463;0.22;-6.399;8.73;-99.2;-0.3;-3.5;-2985;85.7;8.26;12.5;;
37.2371377258276;-107.91209120424;11:57:05.55;6/11/2019;12;2.506;269.97;9.1917861322305;0.71;261.4;271.27;4.77;7.48;17.4;.00;5.97;5.98;82;58;440.7;15.5;-3.7;D;484.3;108;14.448;2.5;2.51;192;268.23;-107.91225433;37.23713372;0;0;1;N;0.4372907;86;86;11;109;109;266.8716;0;9999.99;6.01;6.137;2;9;17.4;0;17.3999996185303;0.22;1474.32219;06/11/19;11:42:25;17.07;0.463;0.22;-6.414;8.73;-99.4;-1.1;-1.3;-3758;85.7;8.26;12.6;;
37.2371379812347;-107.912106546826;11:57:06.56;6/11/2019;12;2.505;270.57;9.1917861322305;0.71;259.1;268.91;3.78;8.8;17.4;.00;5.97;5.98;82;58;440.7;15.5;-3.7;D;484.3;108;13.092;2.5;2.51;192;267.93;-107.91225433;37.23713372;0;0;1;N;0.4722944;80;80;11;118;118;266.6216;0;9999.99;6.01;6.137;2;9;17.4;0;17.3999996185303;0.22;1474.322;06/11/19;11:42:26;17.07;0.462;0.22;-6.403;8.73;-99.5;0.6;-6.7;-1184;85.7;8.26;12.5;;
37.237138167503;-107.91212003963;11:57:07.56;6/11/2019;12;2.485;270.99;9.1917861322305;0.71;260.5;270.35;4.7;9;17.4;.00;5.97;5.97;82;58;440.6;15.5;-3.7;D;485.1;108;11.898;2.5;2.51;192;267.62;-107.91225433;37.23713372;0;0;1;N;0.4907958;85;85;11;112;112;266.4898;0;9999.99;6.01;6.137;2;9;17.4;0;17.3999996185303;0.22;1474.32205;06/11/19;11:42:27;17.07;0.463;0.22;-6.407;8.73;-99.3;-0.3;-4.5;-2636;85.6;8.25;12.5;;
37.2371380064882;-107.912133663802;11:57:08.56;6/11/2019;12;2.472;270.35;9.1917861322305;0.71;258.6;268.39;3.62;7.53;17.4;.00;5.99;5.99;82;58;440.6;15.5;-3.7;D;485.1;108;10.693;2.5;2.5;192;267.45;-107.91225433;37.23713372;0;0;1;N;0.4821617;77;77;11;123;123;266.5514;0;9999.99;6.02;6.147;2;9;17.4;0;17.3999996185303;0.22;1474.32206;06/11/19;11:42:28;17.07;0.462;0.22;-6.417;8.73;-99.4;-0.8;-4.2;-3024;85.6;8.25;12.5;;
37.2371382105471;-107.91214837495;11:57:09.56;6/11/2019;12;2.484;270;9.1917861322305;0.71;258.2;267.98;3.68;8.1;17.4;.00;5.99;5.99;82;58;440.6;15.5;-3.7;D;485.1;108;9.393;2.5;2.49;192;266.95;-107.91225433;37.23713372;0;0;1;N;0.5006396;82;82;11;117;117;266.4196;0;9999.99;6.03;6.157;2;9;17.4;0;17.3999996185303;0.22;1474.32187;06/11/19;11:42:29;17.07;0.462;0.22;-6.411;8.73;-99.1;-0.1;-2.9;-824;85.6;8.25;12.4;;
37.2371378939949;-107.912163047708;11:57:10.58;6/11/2019;12;2.489;269.3;9.1917861322305;0.71;258;267.77;3.83;8.1;17.4;.00;5.98;5.98;82;58;440.6;15.5;-3.7;D;487.9;108;8.094;2.5;2.51;192;266.71;-107.91225433;37.23713372;0;0;1;N;0.4702745;80;80;11;122;122;266.6362;0;9999.99;6.01;6.137;2;9;17.4;0;17.3999996185303;0.22;1474.32189;06/11/19;11:42:30;17.06;0.462;0.22;-6.407;8.73;-99.3;-0.4;-4.7;-2430;85.6;8.25;12.4;;
37.2371378333333;-107.912176666667;11:57:11.58;6/11/2019;12;2.495;269.16;9.1917861322305;0.71;259;268.8;4.14;8.5;17.4;.00;5.99;6.00;82;58;440.6;15.5;-3.7;D;487.9;108;6.845;2.5;2.5;192;266.32;-107.91225433;37.23713372;0;0;1;N;0.446355;78;78;11;124;124;266.8068;0;9999.99;6.03;6.157;2;9;17.4;0;17.3999996185303;0.22;1474.32187;06/11/19;11:42:31;17.06;0.463;0.22;-6.404;8.73;-99.2;-2.2;-6.8;-2296;85.6;8.25;12.4;;
37.2371378333333;-107.912191;11:57:12.59;6/11/2019;12;2.492;269.52;9.1917861322305;0.71;258.1;267.88;3.66;8.4;17.4;.00;5.98;5.98;82;58;440.6;15.5;-3.7;D;487.9;108;5.631;2.5;2.5;192;265.56;-107.91225433;37.23713372;0;0;1;N;0.4412864;79;79;11;123;123;266.8432;0;9999.99;6.02;6.147;2;9;17.4;0;17.3999996185303;0.22;1474.32199;06/11/19;11:42:32;17.07;0.462;0.22;-6.404;8.73;-99.4;-0.4;-1.2;-3966;85.6;8.25;12.5;;
37.2371375;-107.912205166667;11:57:13.61;6/11/2019;12;2.491;268.74;9.1917861322305;0.71;257.7;267.47;3.44;7.3;17.4;.00;6.00;6.00;82;58;440.6;15.5;-3.7;D;487.9;109;25.012;2.5;2.5;192;349.91;-107.91225433;37.23735898;0;0;1;N;4.543432;78;78;11;250;250;330.4072;0;9999.99;6.03;6.157;2;9;17.4;0;17.3999996185303;0.22;1474.32198;06/11/19;11:42:33;17.06;0.462;0.22;-6.403;8.73;-99.4;-0.2;-2.5;-5205;85.6;8.25;12.6;;
37.2371373076169;-107.912220451627;11:57:14.64;6/11/2019;12;2.272;267.34;9.1917861322305;0.71;266.3;276.29;2.54;16.5;17.4;.00;6.01;6.01;82;59;440.5;15.5;-3.8;D;479.7;109;24.831;2.5;2.48;192;353.06;-107.91225433;37.23735898;0;0;1;N;3.081911;72;72;11;250;250;339.0797;0;9999.99;6.04;6.167;2;9;17.4;0;17.3999996185303;0.22;1474.32193;06/11/19;11:42:34;17.06;0.463;0.22;-6.419;8.73;-99.2;-1.3;-6.0;-4190;85.6;8.25;12.4;;
37.237138;-107.912231;11:57:15.66;6/11/2019;12;2.141;271.69;9.1917861322305;0.71;282.1;292.38;4.67;11.3;17.4;.00;5.90;5.90;82;59;440.5;15.5;-3.8;D;479.7;109;24.434;2.5;2.41;192;355.63;-107.91225433;37.23735898;0;0;1;N;1.985317;85;85;11;250;250;346.0654;0;9999.99;5.92;6.046684;2;9;17.4;0;17.3999996185303;0.22;1474.32176;06/11/19;11:42:35;17.06;0.462;0.22;-6.385;8.72;-98.9;-0.2;-2.6;-892;85.6;8.25;12.5;;
37.237141;-107.912242666667;11:57:16.66;6/11/2019;12;2.076;282.12;9.1917861322305;0.71;294.6;305.04;4.57;9.3;17.3;.00;5.97;5.97;82;59;440.5;15.5;-3.8;D;479.7;109;24.041;2.5;2.28;192;357.49;-107.91225433;37.23735898;0;0;1;N;1.156218;84;84;11;250;250;351.7773;0;9999.99;6.01;6.135802;2;9;17.4;0;17.3999996185303;0.22;1474.322;06/11/19;11:42:36;17.05;0.462;0.22;-6.424;8.73;-99.3;-1.3;-4.7;-76;85.6;8.26;12.5;;
37.2371461666667;-107.912253166667;11:57:17.66;6/11/2019;12;2.113;294.51;9.1917861322305;0.71;308.7;319.29;3.48;7.76;17.3;.00;6.04;6.04;82;64;440.4;15.5;-4.1;D;444.5;109;23.448;2.5;2.21;193;359.47;-107.91225433;37.23735898;0;0;1;N;0.3074923;81;81;11;250;250;357.799;0;9999.99;6.08;6.207;2;9;17.4;0;17.3999996185303;0.22;1474.32214;06/11/19;11:42:37;17.03;0.462;0.22;-6.405;8.73;-99.3;-0.7;-3.1;-3500;85.6;8.26;12.5;;
37.2371531666667;-107.912262;11:57:18.67;6/11/2019;12;2.127;307.24;9.1917861322305;0.71;323.5;334.3;3.58;8.7;17.4;.00;5.99;5.99;82;64;440.4;15.5;-4.1;D;444.5;109;22.718;2.5;2.17;193;1.21;-107.91225433;37.23735898;0;0;1;N;0.4168677;78;78;11;250;250;2.982951;0;9999.99;6.02;6.147;2;9;17.4;0;17.3999996185303;0.22;1474.3221;06/11/19;11:42:38;17.02;0.462;0.22;-6.415;8.73;-99.3;1.0;-3.1;-3315;85.6;8.26;12.4;;
37.2371630692913;-107.912268554075;11:57:19.67;6/11/2019;12;2.128;321.79;9.1917861322305;0.71;338.2;349.27;4.39;7.19;17.4;.00;5.95;5.95;82;64;440.4;15.5;-4.1;D;444.5;109;21.821;2.5;2.13;193;3.31;-107.91225433;37.23735898;0;0;1;N;0.9681795;83;83;11;205;205;8.758788;0;9999.99;5.98;6.107;2;9;17.4;0;17.3999996185303;0.22;1474.32206;06/11/19;11:42:39;17.02;0.463;0.22;-6.404;8.73;-99.1;-1.3;-0.8;-2735;85.5;8.25;12.6;;
37.2371735426402;-107.912270915133;11:57:20.69;6/11/2019;12;2.294;338.62;9.1917861322305;0.71;352.3;3.7;5.8;6.97;17.4;.01;5.88;5.89;82;64;440.4;15.5;-4.1;D;444.5;109;20.672;2.5;2.09;194;4.07;-107.91225433;37.23735898;0;0;1;N;1.308549;90;90;11;161;161;10.42398;0;9999.99;5.92;6.047;2;9;17.4;0;17.3999996185303;0.22;1474.32204;06/11/19;11:42:40;17.02;0.462;0.22;-6.418;8.73;-99.2;-1.4;-2.4;-2888;85.5;8.25;12.4;;
37.2371848940421;-107.912270545281;11:57:21.69;6/11/2019;12;2.457;351.77;9.1917861322305;0.71;359.3;10.86;4.64;6.5;17.4;.00;5.80;5.80;82;66;440.4;15.5;-4.2;D;425.9;109;19.411;2.5;2.16;194;4.24;-107.91225433;37.23735898;0;0;1;N;1.337295;84;84;11;129;129;10.33765;0;9999.99;5.85;5.977;2;9;17.4;0;17.3999996185303;0.22;1474.32247;06/11/19;11:42:41;17.03;0.463;0.22;-6.418;8.73;-99.2;0.4;-3.3;-4051;85.5;8.24;12.5;;
37.2371968078301;-107.912268168079;11:57:22.69;6/11/2019;12;2.683;0.65;9.1917861322305;0.71;0.8;12.39;4.31;6.96;17.4;.00;5.74;5.74;82;66;440.4;15.5;-4.2;D;425.9;109;18.075;2.5;2.3;195;3.89;-107.91225433;37.23735898;0;0;1;N;1.215733;81;81;11;113;113;8.9102;0;9999.99;5.78;5.907;2;9;17.4;0;17.3999996185303;0.22;1474.3219;06/11/19;11:42:42;17.05;0.462;0.22;-6.411;8.73;-99.2;-0.8;-3.7;-3502;85.5;8.24;12.4;;
37.2372103698098;-107.912265121028;11:57:23.69;6/11/2019;12;2.658;5.72;9.1917861322305;0.71;2.1;13.72;3.44;7.25;17.4;.00;5.66;5.66;82;66;440.4;15.5;-4.2;D;425.9;109;16.552;2.5;2.41;195;3.31;-107.91225433;37.23735898;0;0;1;N;0.9868243;78;78;11;100;100;7.032064;0;9999.99;5.70;5.827;2;9;17.4;0;17.3999996185303;0.22;1474.32178;06/11/19;11:42:43;17.05;0.463;0.22;-6.383;8.73;-99.1;-0.6;-2.9;-3345;85.5;8.24;12.5;;
37.2372217710795;-107.912262796511;11:57:24.69;6/11/2019;12;2.699;7.56;9.1917861322305;0.71;0.1;11.68;4.07;8.8;17.4;.00;5.62;5.62;82;66;440.4;15.5;-4.2;D;425.9;109;15.275;2.5;2.53;195;2.81;-107.91225433;37.23735898;0;0;1;N;0.7102545;80;80;11;103;103;5.585489;0;9999.99;5.65;5.777;2;9;17.4;0;17.3999996185303;0.22;1474.32176;06/11/19;11:42:44;17.04;0.462;0.22;-6.397;8.73;-99.5;-0.3;-7.6;-4568;85.5;8.25;12.5;;
37.2372341458285;-107.912260509893;11:57:25.69;6/11/2019;12;2.681;8.41;9.1917861322305;0.71;358.8;10.35;3.76;8.7;17.4;.00;5.57;5.57;82;63;440.3;15.5;-4;D;448.6;109;13.891;2.5;2.59;195;2.26;-107.91225433;37.23735898;0;0;1;N;0.533903;80;80;11;102;102;4.116559;0;9999.99;5.61;5.737;2;9;17.4;0;17.3999996185303;0.22;1474.32188;06/11/19;11:42:45;17.04;0.463;0.22;-6.393;8.73;-99.2;-0.8;-3.2;-1212;85.5;8.25;12.6;;
37.2372466829139;-107.912258250642;11:57:26.69;6/11/2019;12;2.699;7.72;9.1917861322305;0.71;357.1;8.61;4.24;7.93;17.4;.00;5.52;5.52;82;63;440.3;15.5;-4;D;448.6;109;12.492;2.5;2.68;194;1.59;-107.91225433;37.23735898;0;0;1;N;0.3803156;82;82;11;101;101;2.642013;0;9999.99;5.55;5.677;2;9;17.4;0;17.3999996185303;0.22;1474.3219;06/11/19;11:42:46;17.05;0.463;0.22;-6.407;8.73;-99.1;-0.6;-2.1;-3579;85.5;8.25;12.4;;
37.2372591885528;-107.912256647121;11:57:27.69;6/11/2019;12;2.621;6.59;9.1917861322305;0.71;355.3;6.77;5.24;8;17.4;.00;5.43;5.43;82;63;440.3;15.5;-4;D;448.6;109;11.098;2.5;2.64;194;1.06;-107.91225433;37.23735898;0;0;1;N;0.2076712;88;88;11;106;106;1.586772;0;9999.99;5.47;5.597;2;9;17.4;0;17.3999996185303;0.22;1474.32192;06/11/19;11:42:47;17.07;0.462;0.22;-6.421;8.73;-99.1;-0.1;-7.7;-4153;85.5;8.24;12.6;;
37.2372718738183;-107.912255710756;11:57:28.69;6/11/2019;12;2.646;3.99;9.1917861322305;0.71;352.8;4.21;5.36;8.8;17.5;.01;5.34;5.35;82;60;440.3;15.5;-3.9;D;469.1;109;9.686;2.5;2.66;194;0.72;-107.91225433;37.23735898;0;0;1;N;9.370274E-02;89;89;11;114;114;0.9530694;0;9999.99;5.39;5.517;2;9;17.4;0;17.3999996185303;0.22;1474.32207;06/11/19;11:42:48;17.07;0.463;0.22;-6.421;8.73;-99.4;-1.2;-1.6;-2271;85.6;8.25;12.6;;
37.2372841947268;-107.912255444953;11:57:29.69;6/11/2019;12;2.65;2.23;9.1917861322305;0.71;350.9;2.26;4.45;7.69;17.5;.00;5.27;5.28;82;60;440.3;15.5;-3.9;D;469.1;109;8.317;2.5;2.67;194;0.68;-107.91225433;37.23735898;0;0;1;N;5.330081E-02;83;83;11;122;122;0.7417768;0;9999.99;5.32;5.447;2;9;17.4;0;17.3999996185303;0.22;1474.32245;06/11/19;11:42:49;17.08;0.462;0.22;-6.424;8.73;-99.4;-1.1;-3.8;-2721;85.6;8.25;12.5;;
